timestamp,SpO2,pulse_rate
2025-03-14 22:51:33.368767,95.9,76.8
2025-03-14 22:51:43.368767,98.3,74.5
2025-03-14 22:51:53.368767,97.4,83.9
2025-03-14 22:52:03.368767,97.9,72.1
2025-03-14 22:52:13.368767,96.4,77.0
2025-03-14 22:52:23.368767,97.5,75.8
2025-03-14 22:52:33.368767,97.7,77.3
2025-03-14 22:52:43.368767,97.8,72.9
2025-03-14 22:52:53.368767,97.9,72.3
2025-03-14 22:53:03.368767,98.3,58.6
2025-03-14 22:53:13.368767,98.2,73.9
2025-03-14 22:53:23.368767,97.3,78.2
2025-03-14 22:53:33.368767,96.8,71.8
2025-03-14 22:53:43.368767,97.0,72.0
2025-03-14 22:53:53.368767,97.7,69.8
2025-03-14 22:54:03.368767,98.2,72.8
2025-03-14 22:54:13.368767,97.4,72.4
2025-03-14 22:54:23.368767,98.4,74.2
2025-03-14 22:54:33.368767,98.9,73.5
2025-03-14 22:54:43.368767,98.5,72.4
2025-03-14 22:54:53.368767,95.5,74.8
2025-03-14 22:55:03.368767,98.1,76.2
2025-03-14 22:55:13.368767,100.0,74.7
2025-03-14 22:55:23.368767,99.0,78.5
2025-03-14 22:55:33.368767,96.4,73.7
2025-03-14 22:55:43.368767,97.5,72.8
2025-03-14 22:55:53.368767,98.2,77.4
2025-03-14 22:56:03.368767,99.3,74.1
2025-03-14 22:56:13.368767,97.3,66.2
2025-03-14 22:56:23.368767,99.2,85.2
2025-03-14 22:56:33.368767,97.0,68.5
2025-03-14 22:56:43.368767,96.8,74.2
2025-03-14 22:56:53.368767,99.7,75.4
2025-03-14 22:57:03.368767,96.3,80.0
2025-03-14 22:57:13.368767,98.2,73.1
2025-03-14 22:57:23.368767,96.3,77.4
2025-03-14 22:57:33.368767,98.7,68.8
2025-03-14 22:57:43.368767,97.8,75.1
2025-03-14 22:57:53.368767,98.6,71.8
2025-03-14 22:58:03.368767,98.8,75.4
2025-03-14 22:58:13.368767,97.3,75.6
2025-03-14 22:58:23.368767,97.8,72.3
2025-03-14 22:58:33.368767,98.4,76.0
2025-03-14 22:58:43.368767,97.4,86.8
2025-03-14 22:58:53.368767,97.2,78.4
2025-03-14 22:59:03.368767,96.1,81.9
2025-03-14 22:59:13.368767,100.2,80.3
2025-03-14 22:59:23.368767,96.8,78.6
2025-03-14 22:59:33.368767,98.4,74.7
2025-03-14 22:59:43.368767,97.4,75.3
2025-03-14 22:59:53.368767,97.5,79.4
2025-03-14 23:00:03.368767,98.9,83.7
2025-03-14 23:00:13.368767,98.9,74.2
2025-03-14 23:00:23.368767,97.7,78.3
2025-03-14 23:00:33.368767,95.9,74.8
2025-03-14 23:00:43.368767,96.0,80.6
2025-03-14 23:00:53.368767,97.6,74.8
2025-03-14 23:01:03.368767,97.7,61.5
2025-03-14 23:01:13.368767,97.7,78.8
2025-03-14 23:01:23.368767,98.7,73.7
2025-03-14 23:01:33.368767,95.8,82.8
2025-03-14 23:01:43.368767,97.1,77.5
2025-03-14 23:01:53.368767,97.8,70.7
2025-03-14 23:02:03.368767,98.0,75.2
2025-03-14 23:02:13.368767,96.7,80.6
2025-03-14 23:02:23.368767,98.9,77.7
2025-03-14 23:02:33.368767,97.1,72.7
2025-03-14 23:02:43.368767,97.8,70.8
2025-03-14 23:02:53.368767,98.7,77.4
2025-03-14 23:03:03.368767,97.7,71.9
2025-03-14 23:03:13.368767,97.6,68.5
2025-03-14 23:03:23.368767,99.1,74.0
2025-03-14 23:03:33.368767,98.7,69.4
2025-03-14 23:03:43.368767,96.9,75.2
2025-03-14 23:03:53.368767,99.3,69.5
2025-03-14 23:04:03.368767,96.0,74.7
2025-03-14 23:04:13.368767,98.6,74.8
2025-03-14 23:04:23.368767,100.0,81.8
2025-03-14 23:04:33.368767,97.1,72.8
2025-03-14 23:04:43.368767,99.5,84.3
2025-03-14 23:04:53.368767,97.1,75.5
2025-03-14 23:05:03.368767,98.0,80.6
2025-03-14 23:05:13.368767,97.7,74.3
2025-03-14 23:05:23.368767,97.3,77.9
2025-03-14 23:05:33.368767,96.6,73.4
2025-03-14 23:05:43.368767,98.4,81.8
2025-03-14 23:05:53.368767,96.9,80.3
2025-03-14 23:06:03.368767,98.2,73.1
2025-03-14 23:06:13.368767,97.8,77.3
2025-03-14 23:06:23.368767,97.7,82.3
2025-03-14 23:06:33.368767,97.8,80.1
2025-03-14 23:06:43.368767,97.8,76.4
2025-03-14 23:06:53.368767,96.7,82.6
2025-03-14 23:07:03.368767,99.1,80.9
2025-03-14 23:07:13.368767,97.4,72.9
2025-03-14 23:07:23.368767,98.1,73.7
2025-03-14 23:07:33.368767,97.8,84.6
2025-03-14 23:07:43.368767,98.8,78.8
2025-03-14 23:07:53.368767,99.4,67.1
2025-03-14 23:08:03.368767,97.2,82.2
2025-03-14 23:08:13.368767,98.3,78.4
2025-03-14 23:08:23.368767,97.1,79.5
2025-03-14 23:08:33.368767,97.1,76.1
2025-03-14 23:08:43.368767,98.7,83.9
2025-03-14 23:08:53.368767,98.7,72.9
2025-03-14 23:09:03.368767,98.2,76.5
2025-03-14 23:09:13.368767,97.8,71.3
2025-03-14 23:09:23.368767,98.8,77.9
2025-03-14 23:09:33.368767,99.2,80.9
2025-03-14 23:09:43.368767,97.5,77.4
2025-03-14 23:09:53.368767,97.5,71.5
2025-03-14 23:10:03.368767,98.4,84.5
2025-03-14 23:10:13.368767,98.5,77.9
2025-03-14 23:10:23.368767,97.3,77.6
2025-03-14 23:10:33.368767,97.0,79.3
2025-03-14 23:10:43.368767,99.8,71.1
2025-03-14 23:10:53.368767,96.4,81.5
2025-03-14 23:11:03.368767,97.8,77.7
2025-03-14 23:11:13.368767,97.8,80.5
2025-03-14 23:11:23.368767,98.8,80.5
2025-03-14 23:11:33.368767,97.0,75.7
2025-03-14 23:11:43.368767,97.0,75.9
2025-03-14 23:11:53.368767,98.2,68.2
2025-03-14 23:12:03.368767,98.2,78.4
2025-03-14 23:12:13.368767,96.1,79.3
2025-03-14 23:12:23.368767,98.0,75.1
2025-03-14 23:12:33.368767,95.8,83.1
2025-03-14 23:12:43.368767,98.1,71.5
2025-03-14 23:12:53.368767,98.2,79.6
2025-03-14 23:13:03.368767,97.4,86.6
2025-03-14 23:13:13.368767,99.2,78.6
2025-03-14 23:13:23.368767,99.2,71.3
2025-03-14 23:13:33.368767,100.0,76.3
2025-03-14 23:13:43.368767,99.5,70.8
2025-03-14 23:13:53.368767,97.9,87.6
2025-03-14 23:14:03.368767,98.6,79.9
2025-03-14 23:14:13.368767,98.7,73.0
2025-03-14 23:14:23.368767,95.1,74.9
2025-03-14 23:14:33.368767,98.3,70.9
2025-03-14 23:14:43.368767,95.6,77.5
2025-03-14 23:14:53.368767,98.8,73.1
2025-03-14 23:15:03.368767,97.4,74.5
2025-03-14 23:15:13.368767,96.9,80.8
2025-03-14 23:15:23.368767,99.6,74.7
2025-03-14 23:15:33.368767,97.1,79.4
2025-03-14 23:15:43.368767,96.8,72.1
2025-03-14 23:15:53.368767,98.7,86.1
2025-03-14 23:16:03.368767,97.2,81.7
2025-03-14 23:16:13.368767,97.0,71.2
2025-03-14 23:16:23.368767,100.3,81.5
2025-03-14 23:16:33.368767,98.5,75.0
2025-03-14 23:16:43.368767,98.7,75.2
2025-03-14 23:16:53.368767,98.7,70.8
2025-03-14 23:17:03.368767,100.2,78.1
2025-03-14 23:17:13.368767,99.3,72.8
2025-03-14 23:17:23.368767,97.0,70.0
2025-03-14 23:17:33.368767,98.6,79.4
2025-03-14 23:17:43.368767,97.9,76.0
2025-03-14 23:17:53.368767,98.2,76.5
2025-03-14 23:18:03.368767,98.0,72.6
2025-03-14 23:18:13.368767,98.3,74.1
2025-03-14 23:18:23.368767,98.8,72.1
2025-03-14 23:18:33.368767,97.5,78.1
2025-03-14 23:18:43.368767,98.7,78.0
2025-03-14 23:18:53.368767,99.1,74.5
2025-03-14 23:19:03.368767,100.2,82.3
2025-03-14 23:19:13.368767,100.3,72.3
2025-03-14 23:19:23.368767,96.8,72.6
2025-03-14 23:19:33.368767,98.4,70.8
2025-03-14 23:19:43.368767,98.9,76.4
2025-03-14 23:19:53.368767,98.1,82.3
2025-03-14 23:20:03.368767,99.2,77.4
2025-03-14 23:20:13.368767,97.7,76.6
2025-03-14 23:20:23.368767,97.2,78.7
2025-03-14 23:20:33.368767,98.4,72.1
2025-03-14 23:20:43.368767,97.7,68.5
2025-03-14 23:20:53.368767,98.5,72.2
2025-03-14 23:21:03.368767,98.0,68.6
2025-03-14 23:21:13.368767,99.1,77.2
2025-03-14 23:21:23.368767,99.7,72.3
2025-03-14 23:21:33.368767,98.4,76.3
2025-03-14 23:21:43.368767,98.1,74.9
2025-03-14 23:21:53.368767,97.6,81.4
2025-03-14 23:22:03.368767,98.9,74.4
2025-03-14 23:22:13.368767,97.0,75.7
2025-03-14 23:22:23.368767,98.2,60.2
2025-03-14 23:22:33.368767,98.7,76.0
2025-03-14 23:22:43.368767,99.8,68.5
2025-03-14 23:22:53.368767,98.0,71.0
2025-03-14 23:23:03.368767,98.6,63.6
2025-03-14 23:23:13.368767,97.8,67.9
2025-03-14 23:23:23.368767,98.4,74.7
2025-03-14 23:23:33.368767,97.5,77.4
2025-03-14 23:23:43.368767,95.9,70.1
2025-03-14 23:23:53.368767,97.3,76.3
2025-03-14 23:24:03.368767,97.9,64.6
2025-03-14 23:24:13.368767,97.2,78.1
2025-03-14 23:24:23.368767,97.5,74.7
2025-03-14 23:24:33.368767,98.6,80.9
2025-03-14 23:24:43.368767,99.1,81.4
2025-03-14 23:24:53.368767,97.9,69.4
2025-03-14 23:25:03.368767,100.0,80.1
2025-03-14 23:25:13.368767,99.1,69.5
2025-03-14 23:25:23.368767,98.2,70.3
2025-03-14 23:25:33.368767,98.7,82.7
2025-03-14 23:25:43.368767,97.1,73.5
2025-03-14 23:25:53.368767,83.6,71.0
2025-03-14 23:26:03.368767,97.3,74.6
2025-03-14 23:26:13.368767,98.3,62.1
2025-03-14 23:26:23.368767,98.4,77.7
2025-03-14 23:26:33.368767,98.8,70.7
2025-03-14 23:26:43.368767,97.3,75.9
2025-03-14 23:26:53.368767,98.0,77.3
2025-03-14 23:27:03.368767,96.6,71.4
2025-03-14 23:27:13.368767,98.8,78.1
2025-03-14 23:27:23.368767,98.6,78.6
2025-03-14 23:27:33.368767,97.2,73.9
2025-03-14 23:27:43.368767,97.9,73.0
2025-03-14 23:27:53.368767,96.6,74.4
2025-03-14 23:28:03.368767,98.5,78.1
2025-03-14 23:28:13.368767,99.9,69.8
2025-03-14 23:28:23.368767,97.3,80.5
2025-03-14 23:28:33.368767,97.3,71.1
2025-03-14 23:28:43.368767,98.7,63.7
2025-03-14 23:28:53.368767,96.7,72.0
2025-03-14 23:29:03.368767,96.9,70.0
2025-03-14 23:29:13.368767,98.6,79.9
2025-03-14 23:29:23.368767,98.5,71.2
2025-03-14 23:29:33.368767,99.0,70.3
2025-03-14 23:29:43.368767,96.6,71.8
2025-03-14 23:29:53.368767,97.9,81.2
2025-03-14 23:30:03.368767,97.6,74.4
2025-03-14 23:30:13.368767,98.7,68.6
2025-03-14 23:30:23.368767,96.9,71.7
2025-03-14 23:30:33.368767,96.8,85.7
2025-03-14 23:30:43.368767,97.4,79.2
2025-03-14 23:30:53.368767,99.0,75.5
2025-03-14 23:31:03.368767,97.9,72.6
2025-03-14 23:31:13.368767,96.9,73.7
2025-03-14 23:31:23.368767,99.1,85.6
2025-03-14 23:31:33.368767,98.2,82.1
2025-03-14 23:31:43.368767,98.5,74.4
2025-03-14 23:31:53.368767,98.7,79.2
2025-03-14 23:32:03.368767,98.4,82.1
2025-03-14 23:32:13.368767,98.2,69.7
2025-03-14 23:32:23.368767,97.3,77.0
2025-03-14 23:32:33.368767,98.2,80.3
2025-03-14 23:32:43.368767,97.7,82.0
2025-03-14 23:32:53.368767,97.9,71.4
2025-03-14 23:33:03.368767,97.4,67.3
2025-03-14 23:33:13.368767,97.6,76.4
2025-03-14 23:33:23.368767,96.7,77.1
2025-03-14 23:33:33.368767,97.0,70.5
2025-03-14 23:33:43.368767,98.3,83.7
2025-03-14 23:33:53.368767,98.4,76.0
2025-03-14 23:34:03.368767,97.4,66.0
2025-03-14 23:34:13.368767,100.0,75.6
2025-03-14 23:34:23.368767,98.6,72.3
2025-03-14 23:34:33.368767,97.9,88.5
2025-03-14 23:34:43.368767,96.7,78.3
2025-03-14 23:34:53.368767,97.0,75.4
2025-03-14 23:35:03.368767,98.0,76.0
2025-03-14 23:35:13.368767,98.5,71.9
2025-03-14 23:35:23.368767,97.7,77.7
2025-03-14 23:35:33.368767,96.7,81.5
2025-03-14 23:35:43.368767,97.4,73.9
2025-03-14 23:35:53.368767,98.3,86.0
2025-03-14 23:36:03.368767,97.8,78.2
2025-03-14 23:36:13.368767,99.2,74.1
2025-03-14 23:36:23.368767,99.2,74.4
2025-03-14 23:36:33.368767,101.1,75.9
2025-03-14 23:36:43.368767,98.1,82.2
2025-03-14 23:36:53.368767,97.5,74.9
2025-03-14 23:37:03.368767,96.2,71.5
2025-03-14 23:37:13.368767,98.1,72.5
2025-03-14 23:37:23.368767,97.5,75.6
2025-03-14 23:37:33.368767,97.6,76.5
2025-03-14 23:37:43.368767,97.6,72.8
2025-03-14 23:37:53.368767,97.2,78.4
2025-03-14 23:38:03.368767,98.1,73.7
2025-03-14 23:38:13.368767,99.6,78.8
2025-03-14 23:38:23.368767,95.8,83.4
2025-03-14 23:38:33.368767,99.4,82.0
2025-03-14 23:38:43.368767,97.9,70.5
2025-03-14 23:38:53.368767,97.2,74.1
2025-03-14 23:39:03.368767,97.0,68.2
2025-03-14 23:39:13.368767,96.4,73.7
2025-03-14 23:39:23.368767,96.5,75.2
2025-03-14 23:39:33.368767,98.5,75.3
2025-03-14 23:39:43.368767,98.6,73.8
2025-03-14 23:39:53.368767,97.9,76.0
2025-03-14 23:40:03.368767,98.0,70.5
2025-03-14 23:40:13.368767,96.9,75.7
2025-03-14 23:40:23.368767,96.2,74.6
2025-03-14 23:40:33.368767,98.0,65.1
2025-03-14 23:40:43.368767,96.7,71.0
2025-03-14 23:40:53.368767,97.5,80.1
2025-03-14 23:41:03.368767,97.0,76.9
2025-03-14 23:41:13.368767,98.4,71.3
2025-03-14 23:41:23.368767,97.2,77.7
2025-03-14 23:41:33.368767,97.0,69.7
2025-03-14 23:41:43.368767,98.5,72.5
2025-03-14 23:41:53.368767,97.9,80.5
2025-03-14 23:42:03.368767,98.7,70.9
2025-03-14 23:42:13.368767,98.5,83.2
2025-03-14 23:42:23.368767,98.0,76.5
2025-03-14 23:42:33.368767,96.9,76.6
2025-03-14 23:42:43.368767,97.4,80.5
2025-03-14 23:42:53.368767,97.7,78.0
2025-03-14 23:43:03.368767,97.0,69.9
2025-03-14 23:43:13.368767,96.7,78.9
2025-03-14 23:43:23.368767,98.7,75.2
2025-03-14 23:43:33.368767,98.9,76.4
2025-03-14 23:43:43.368767,97.5,71.5
2025-03-14 23:43:53.368767,97.8,74.7
2025-03-14 23:44:03.368767,99.0,72.6
2025-03-14 23:44:13.368767,98.4,73.1
2025-03-14 23:44:23.368767,99.0,78.3
2025-03-14 23:44:33.368767,98.3,82.1
2025-03-14 23:44:43.368767,97.5,69.6
2025-03-14 23:44:53.368767,98.5,85.5
2025-03-14 23:45:03.368767,96.6,69.5
2025-03-14 23:45:13.368767,96.5,75.7
2025-03-14 23:45:23.368767,99.3,76.2
2025-03-14 23:45:33.368767,98.1,72.5
2025-03-14 23:45:43.368767,97.7,74.5
2025-03-14 23:45:53.368767,100.2,78.7
2025-03-14 23:46:03.368767,97.5,76.7
2025-03-14 23:46:13.368767,97.2,79.3
2025-03-14 23:46:23.368767,97.7,77.1
2025-03-14 23:46:33.368767,98.4,76.2
2025-03-14 23:46:43.368767,99.4,77.5
2025-03-14 23:46:53.368767,96.8,67.1
2025-03-14 23:47:03.368767,97.6,78.0
2025-03-14 23:47:13.368767,96.5,85.3
2025-03-14 23:47:23.368767,96.8,80.9
2025-03-14 23:47:33.368767,97.6,72.2
2025-03-14 23:47:43.368767,96.5,67.2
2025-03-14 23:47:53.368767,98.5,72.2
2025-03-14 23:48:03.368767,98.6,81.0
2025-03-14 23:48:13.368767,99.6,72.1
2025-03-14 23:48:23.368767,98.7,81.5
2025-03-14 23:48:33.368767,98.0,77.4
2025-03-14 23:48:43.368767,97.0,79.2
2025-03-14 23:48:53.368767,98.9,71.8
2025-03-14 23:49:03.368767,98.2,72.0
2025-03-14 23:49:13.368767,97.6,73.7
2025-03-14 23:49:23.368767,96.9,81.0
2025-03-14 23:49:33.368767,96.3,74.9
2025-03-14 23:49:43.368767,97.7,74.5
2025-03-14 23:49:53.368767,96.0,82.0
2025-03-14 23:50:03.368767,96.0,65.7
2025-03-14 23:50:13.368767,95.9,80.4
2025-03-14 23:50:23.368767,97.3,80.8
2025-03-14 23:50:33.368767,97.9,80.6
2025-03-14 23:50:43.368767,98.2,75.8
2025-03-14 23:50:53.368767,98.1,78.5
2025-03-14 23:51:03.368767,97.6,80.1
